thisDate,branch name,new files,existing files,Total files
2/24/2022,MT DARWIN,3,2,5
2/25/2022,MT DARWIN,1,1,2
2/26/2022,MT DARWIN,4,1,5
2/27/2022,MT DARWIN,2,1,3
3/1/2022,MT DARWIN,5,0,5
3/2/2022,MT DARWIN,6,2,8
3/3/2022,MT DARWIN,2,4,6
3/4/2022,MT DARWIN,5,3,8
3/6/2022,MT DARWIN,3,0,3
3/7/2022,MT DARWIN,4,3,7
3/8/2022,MT DARWIN,3,2,5
3/10/2022,MT DARWIN,4,0,4
3/11/2022,MT DARWIN,4,2,6
3/15/2022,MT DARWIN,7,0,7
3/16/2022,MT DARWIN,3,1,4
3/17/2022,MT DARWIN,3,2,5
3/19/2022,MT DARWIN,1,1,2
3/21/2022,MT DARWIN,2,0,2
3/22/2022,MT DARWIN,4,0,4
3/23/2022,MT DARWIN,5,2,7
3/24/2022,MT DARWIN,3,3,6
3/26/2022,MT DARWIN,5,1,6
3/27/2022,MT DARWIN,3,4,7
3/28/2022,MT DARWIN,3,2,5
3/30/2022,MT DARWIN,2,0,2
3/31/2022,MT DARWIN,3,1,4
4/1/2022,MT DARWIN,3,2,5
4/2/2022,MT DARWIN,5,0,5
4/3/2022,MT DARWIN,4,2,6
4/5/2022,MT DARWIN,3,2,5
4/6/2022,MT DARWIN,3,1,4
4/8/2022,MT DARWIN,4,1,5
4/9/2022,MT DARWIN,4,3,7
4/11/2022,MT DARWIN,1,0,1
4/12/2022,MT DARWIN,2,0,2
4/14/2022,MT DARWIN,7,1,8
4/15/2022,MT DARWIN,2,3,5
4/16/2022,MT DARWIN,3,3,6
4/18/2022,MT DARWIN,4,0,4
4/19/2022,MT DARWIN,7,2,9
4/20/2022,MT DARWIN,2,3,5
4/21/2022,MT DARWIN,5,1,6
4/22/2022,MT DARWIN,9,1,10
4/23/2022,MT DARWIN,4,3,7
4/24/2022,MT DARWIN,4,2,6
4/25/2022,MT DARWIN,2,1,3
4/26/2022,MT DARWIN,6,0,6
4/27/2022,MT DARWIN,1,2,3
4/29/2022,MT DARWIN,8,1,9
4/30/2022,MT DARWIN,2,3,5
5/3/2022,MT DARWIN,7,0,7
5/4/2022,MT DARWIN,1,3,4
5/6/2022,MT DARWIN,6,0,6
5/7/2022,MT DARWIN,5,2,7
5/8/2022,MT DARWIN,9,1,10
5/9/2022,MT DARWIN,4,1,5
5/11/2022,MT DARWIN,4,0,4
5/12/2022,MT DARWIN,1,3,4
5/13/2022,MT DARWIN,5,1,6
5/17/2022,MT DARWIN,4,1,5
5/18/2022,MT DARWIN,3,1,4
5/19/2022,MT DARWIN,3,2,5
5/20/2022,MT DARWIN,3,2,5
5/23/2022,MT DARWIN,4,2,6
5/24/2022,MT DARWIN,2,2,4
5/25/2022,MT DARWIN,2,1,3
5/26/2022,MT DARWIN,3,1,4
5/27/2022,MT DARWIN,5,3,8
5/31/2022,MT DARWIN,5,0,5
6/1/2022,MT DARWIN,2,2,4
6/2/2022,MT DARWIN,3,2,5
6/4/2022,MT DARWIN,5,1,6
6/5/2022,MT DARWIN,6,1,7
6/7/2022,MT DARWIN,2,0,2
6/9/2022,MT DARWIN,1,1,2
6/10/2022,MT DARWIN,3,1,4
6/11/2022,MT DARWIN,3,2,5
6/12/2022,MT DARWIN,3,2,5
6/14/2022,MT DARWIN,2,1,3
6/15/2022,MT DARWIN,4,1,5
6/16/2022,MT DARWIN,4,2,6
6/17/2022,MT DARWIN,3,3,6
6/19/2022,MT DARWIN,1,2,3
6/20/2022,MT DARWIN,4,1,5
6/21/2022,MT DARWIN,2,1,3
6/23/2022,MT DARWIN,5,1,6
6/24/2022,MT DARWIN,4,2,6
6/25/2022,MT DARWIN,3,3,6
6/26/2022,MT DARWIN,4,0,4
6/29/2022,MT DARWIN,3,1,4
6/30/2022,MT DARWIN,4,1,5
7/2/2022,MT DARWIN,4,0,4
7/4/2022,MT DARWIN,4,0,4
7/5/2022,MT DARWIN,2,3,5
7/6/2022,MT DARWIN,3,0,3
7/7/2022,MT DARWIN,2,1,3
7/8/2022,MT DARWIN,3,1,4
7/9/2022,MT DARWIN,3,1,4
7/10/2022,MT DARWIN,4,3,7
7/11/2022,MT DARWIN,4,1,5
7/12/2022,MT DARWIN,5,1,6
7/13/2022,MT DARWIN,3,5,8
7/14/2022,MT DARWIN,6,0,6
7/15/2022,MT DARWIN,5,2,7
7/18/2022,MT DARWIN,2,0,2
7/19/2022,MT DARWIN,6,1,7
7/20/2022,MT DARWIN,3,2,5
7/21/2022,MT DARWIN,2,1,3
7/22/2022,MT DARWIN,4,2,6
7/23/2022,MT DARWIN,7,3,10
7/25/2022,MT DARWIN,3,0,3
7/27/2022,MT DARWIN,1,0,1
7/30/2022,MT DARWIN,7,0,7
7/31/2022,MT DARWIN,4,2,6
8/3/2022,MT DARWIN,2,0,2
8/4/2022,MT DARWIN,5,0,5
8/6/2022,MT DARWIN,2,0,2
8/10/2022,MT DARWIN,2,0,2
8/11/2022,MT DARWIN,4,1,5
8/12/2022,MT DARWIN,5,0,5
8/13/2022,MT DARWIN,3,0,3
8/14/2022,MT DARWIN,3,2,5
8/15/2022,MT DARWIN,2,1,3
8/16/2022,MT DARWIN,2,0,2
8/17/2022,MT DARWIN,2,0,2
8/18/2022,MT DARWIN,2,2,4
8/19/2022,MT DARWIN,2,2,4
8/20/2022,MT DARWIN,5,2,7
8/23/2022,MT DARWIN,3,0,3
8/24/2022,MT DARWIN,4,1,5
8/25/2022,MT DARWIN,4,2,6
8/27/2022,MT DARWIN,5,0,5
8/28/2022,MT DARWIN,5,0,5
8/29/2022,MT DARWIN,1,4,5
8/30/2022,MT DARWIN,3,1,4
9/1/2022,MT DARWIN,5,0,5
9/2/2022,MT DARWIN,3,2,5
9/4/2022,MT DARWIN,1,0,1
9/5/2022,MT DARWIN,4,0,4
9/6/2022,MT DARWIN,4,1,5
9/7/2022,MT DARWIN,3,2,5
9/8/2022,MT DARWIN,1,1,2
9/10/2022,MT DARWIN,5,1,6
9/13/2022,MT DARWIN,4,0,4
9/16/2022,MT DARWIN,1,0,1
9/17/2022,MT DARWIN,2,1,3
9/19/2022,MT DARWIN,5,2,7
9/21/2022,MT DARWIN,6,0,6
9/22/2022,MT DARWIN,5,1,6
9/23/2022,MT DARWIN,4,0,4
9/24/2022,MT DARWIN,2,3,5
9/25/2022,MT DARWIN,4,0,4
9/26/2022,MT DARWIN,3,2,5
9/27/2022,MT DARWIN,3,3,6
9/28/2022,MT DARWIN,4,2,6
9/29/2022,MT DARWIN,2,2,4
9/30/2022,MT DARWIN,4,2,6
10/1/2022,MT DARWIN,6,3,9
10/2/2022,MT DARWIN,5,5,10
10/3/2022,MT DARWIN,2,4,6
10/4/2022,MT DARWIN,4,3,7
10/5/2022,MT DARWIN,2,2,4
10/6/2022,MT DARWIN,3,2,5
10/8/2022,MT DARWIN,3,0,3
10/9/2022,MT DARWIN,2,2,4
10/10/2022,MT DARWIN,6,1,7
10/11/2022,MT DARWIN,7,4,11
10/12/2022,MT DARWIN,2,2,4
10/13/2022,MT DARWIN,7,1,8
10/14/2022,MT DARWIN,4,3,7
10/15/2022,MT DARWIN,6,2,8
10/16/2022,MT DARWIN,5,1,6
10/17/2022,MT DARWIN,6,2,8
10/18/2022,MT DARWIN,4,2,6
10/19/2022,MT DARWIN,6,4,10
10/20/2022,MT DARWIN,4,2,6
10/21/2022,MT DARWIN,6,2,8
10/22/2022,MT DARWIN,3,4,7
10/23/2022,MT DARWIN,3,2,5
10/24/2022,MT DARWIN,4,1,5
10/25/2022,MT DARWIN,6,2,8
10/26/2022,MT DARWIN,3,3,6
10/27/2022,MT DARWIN,6,1,7
10/28/2022,MT DARWIN,8,2,10
10/29/2022,MT DARWIN,2,5,7
10/31/2022,MT DARWIN,2,0,2
11/1/2022,MT DARWIN,2,1,3
11/2/2022,MT DARWIN,7,1,8
11/3/2022,MT DARWIN,2,3,5
11/4/2022,MT DARWIN,5,2,7
11/5/2022,MT DARWIN,1,2,3
11/6/2022,MT DARWIN,3,0,3
11/7/2022,MT DARWIN,3,1,4
11/8/2022,MT DARWIN,3,1,4
11/9/2022,MT DARWIN,2,0,2
11/11/2022,MT DARWIN,6,0,6
11/12/2022,MT DARWIN,4,4,8
11/14/2022,MT DARWIN,2,0,2
11/15/2022,MT DARWIN,5,1,6
11/16/2022,MT DARWIN,5,3,8
11/17/2022,MT DARWIN,2,2,4
11/18/2022,MT DARWIN,3,1,4
11/19/2022,MT DARWIN,1,2,3
11/20/2022,MT DARWIN,5,1,6
11/22/2022,MT DARWIN,2,0,2
11/23/2022,MT DARWIN,7,1,8
11/25/2022,MT DARWIN,3,1,4
11/27/2022,MT DARWIN,4,0,4
11/29/2022,MT DARWIN,5,0,5
12/2/2022,MT DARWIN,4,0,4
12/3/2022,MT DARWIN,5,2,7
12/5/2022,MT DARWIN,5,1,6
12/7/2022,MT DARWIN,5,0,5
12/8/2022,MT DARWIN,3,2,5
12/9/2022,MT DARWIN,4,2,6
12/10/2022,MT DARWIN,3,2,5
12/11/2022,MT DARWIN,1,2,3
12/12/2022,MT DARWIN,4,2,6
12/13/2022,MT DARWIN,3,1,4
12/14/2022,MT DARWIN,3,2,5
12/15/2022,MT DARWIN,5,3,8
12/16/2022,MT DARWIN,4,2,6
12/17/2022,MT DARWIN,7,3,10
12/18/2022,MT DARWIN,4,2,6
12/21/2022,MT DARWIN,3,0,3
12/22/2022,MT DARWIN,4,2,6
12/23/2022,MT DARWIN,4,3,7
12/25/2022,MT DARWIN,1,0,1
12/26/2022,MT DARWIN,5,0,5
12/27/2022,MT DARWIN,5,2,7
12/28/2022,MT DARWIN,5,3,8
12/29/2022,MT DARWIN,6,2,8
12/30/2022,MT DARWIN,9,1,10
12/31/2022,MT DARWIN,4,3,7
1/5/2022,MURAMBINDA,4,0,4
1/6/2022,MURAMBINDA,2,1,3
1/7/2022,MURAMBINDA,2,1,3
1/13/2022,MURAMBINDA,2,1,3
1/14/2022,MURAMBINDA,2,2,4
1/19/2022,MURAMBINDA,2,0,2
1/22/2022,MURAMBINDA,2,0,2
1/23/2022,MURAMBINDA,1,1,2
1/24/2022,MURAMBINDA,3,1,4
1/30/2022,MURAMBINDA,4,0,4
1/31/2022,MURAMBINDA,2,2,4
2/1/2022,MURAMBINDA,2,1,3
2/9/2022,MURAMBINDA,2,0,2
2/10/2022,MURAMBINDA,2,1,3
2/13/2022,MURAMBINDA,2,0,2
2/17/2022,MURAMBINDA,2,0,2
2/21/2022,MURAMBINDA,2,0,2
2/24/2022,MURAMBINDA,1,0,1
2/26/2022,MURAMBINDA,2,1,3
2/27/2022,MURAMBINDA,2,0,2
3/2/2022,MURAMBINDA,3,0,3
3/4/2022,MURAMBINDA,1,0,1
3/5/2022,MURAMBINDA,3,1,4
3/10/2022,MURAMBINDA,1,0,1
3/11/2022,MURAMBINDA,4,1,5
3/15/2022,MURAMBINDA,6,0,6
3/16/2022,MURAMBINDA,4,2,6
3/20/2022,MURAMBINDA,1,0,1
3/23/2022,MURAMBINDA,2,0,2
3/28/2022,MURAMBINDA,1,0,1
4/2/2022,MURAMBINDA,1,0,1
4/4/2022,MURAMBINDA,2,0,2
4/5/2022,MURAMBINDA,2,1,3
4/13/2022,MURAMBINDA,1,0,1
4/21/2022,MURAMBINDA,1,0,1
4/24/2022,MURAMBINDA,1,0,1
4/28/2022,MURAMBINDA,1,0,1
5/1/2022,MURAMBINDA,3,0,3
5/3/2022,MURAMBINDA,2,0,2
5/4/2022,MURAMBINDA,2,1,3
5/5/2022,MURAMBINDA,3,1,4
5/8/2022,MURAMBINDA,2,1,3
5/9/2022,MURAMBINDA,4,2,6
5/13/2022,MURAMBINDA,2,0,2
5/19/2022,MURAMBINDA,1,0,1
5/20/2022,MURAMBINDA,3,1,4
5/21/2022,MURAMBINDA,1,1,2
5/23/2022,MURAMBINDA,1,0,1
5/27/2022,MURAMBINDA,3,0,3
5/30/2022,MURAMBINDA,2,0,2
6/1/2022,MURAMBINDA,1,0,1
6/8/2022,MURAMBINDA,2,0,2
6/10/2022,MURAMBINDA,1,0,1
6/12/2022,MURAMBINDA,2,0,2
6/16/2022,MURAMBINDA,4,0,4
6/17/2022,MURAMBINDA,2,2,4
6/19/2022,MURAMBINDA,3,1,4
6/23/2022,MURAMBINDA,2,0,2
6/29/2022,MURAMBINDA,2,0,2
7/1/2022,MURAMBINDA,3,1,4
7/2/2022,MURAMBINDA,1,3,4
7/7/2022,MURAMBINDA,1,0,1
7/10/2022,MURAMBINDA,1,0,1
7/13/2022,MURAMBINDA,2,0,2
7/14/2022,MURAMBINDA,1,2,3
7/17/2022,MURAMBINDA,2,0,2
7/18/2022,MURAMBINDA,1,1,2
7/19/2022,MURAMBINDA,2,1,3
7/24/2022,MURAMBINDA,2,0,2
7/26/2022,MURAMBINDA,1,1,2
7/27/2022,MURAMBINDA,3,1,4
7/31/2022,MURAMBINDA,2,0,2
8/2/2022,MURAMBINDA,1,0,1
8/3/2022,MURAMBINDA,1,1,2
8/5/2022,MURAMBINDA,1,0,1
8/6/2022,MURAMBINDA,3,1,4
8/8/2022,MURAMBINDA,3,0,3
8/12/2022,MURAMBINDA,2,0,2
8/17/2022,MURAMBINDA,2,0,2
8/19/2022,MURAMBINDA,2,0,2
8/20/2022,MURAMBINDA,2,1,3
8/29/2022,MURAMBINDA,1,0,1
8/31/2022,MURAMBINDA,1,0,1
9/2/2022,MURAMBINDA,2,0,2
9/7/2022,MURAMBINDA,1,0,1
9/9/2022,MURAMBINDA,2,0,2
9/24/2022,MURAMBINDA,2,0,2
9/25/2022,MURAMBINDA,1,0,1
9/27/2022,MURAMBINDA,2,0,2
9/29/2022,MURAMBINDA,4,0,4
10/3/2022,MURAMBINDA,2,0,2
10/5/2022,MURAMBINDA,2,0,2
10/6/2022,MURAMBINDA,1,1,2
10/7/2022,MURAMBINDA,2,0,2
10/18/2022,MURAMBINDA,2,0,2
10/24/2022,MURAMBINDA,3,0,3
10/28/2022,MURAMBINDA,2,0,2
11/3/2022,MURAMBINDA,2,0,2
11/11/2022,MURAMBINDA,1,0,1
11/12/2022,MURAMBINDA,1,1,2
11/13/2022,MURAMBINDA,2,0,2
11/14/2022,MURAMBINDA,1,0,1
11/15/2022,MURAMBINDA,1,0,1
11/17/2022,MURAMBINDA,4,0,4
11/18/2022,MURAMBINDA,1,2,3
11/22/2022,MURAMBINDA,1,0,1
11/23/2022,MURAMBINDA,4,1,5
11/25/2022,MURAMBINDA,2,0,2
11/26/2022,MURAMBINDA,1,1,2
11/27/2022,MURAMBINDA,2,1,3
12/1/2022,MURAMBINDA,3,0,3
12/6/2022,MURAMBINDA,2,0,2
12/7/2022,MURAMBINDA,2,2,4
12/11/2022,MURAMBINDA,6,0,6
12/14/2022,MURAMBINDA,1,1,2
12/16/2022,MURAMBINDA,2,0,2
12/18/2022,MURAMBINDA,1,0,1
12/23/2022,MURAMBINDA,3,0,3
12/27/2022,MURAMBINDA,3,0,3
1/1/2022,MUREHWA,3,2,5
1/2/2022,MUREHWA,3,1,4
1/6/2022,MUREHWA,2,0,2
1/9/2022,MUREHWA,1,0,1
1/11/2022,MUREHWA,1,1,2
1/13/2022,MUREHWA,2,0,2
1/22/2022,MUREHWA,1,0,1
1/25/2022,MUREHWA,5,0,5
2/3/2022,MUREHWA,1,0,1
2/4/2022,MUREHWA,1,1,2
2/6/2022,MUREHWA,2,0,2
2/14/2022,MUREHWA,1,0,1
2/25/2022,MUREHWA,2,0,2
2/26/2022,MUREHWA,2,2,4
3/1/2022,MUREHWA,3,0,3
3/5/2022,MUREHWA,2,0,2
3/7/2022,MUREHWA,6,1,7
3/12/2022,MUREHWA,1,0,1
3/20/2022,MUREHWA,2,0,2
3/26/2022,MUREHWA,2,0,2
4/3/2022,MUREHWA,1,0,1
4/4/2022,MUREHWA,2,1,3
4/5/2022,MUREHWA,1,3,4
4/7/2022,MUREHWA,1,0,1
4/15/2022,MUREHWA,2,0,2
4/16/2022,MUREHWA,1,1,2
4/17/2022,MUREHWA,3,1,4
4/22/2022,MUREHWA,2,1,3
4/23/2022,MUREHWA,1,2,3
4/25/2022,MUREHWA,1,1,2
4/27/2022,MUREHWA,2,0,2
4/30/2022,MUREHWA,2,0,2
5/3/2022,MUREHWA,2,0,2
5/5/2022,MUREHWA,1,1,2
5/7/2022,MUREHWA,2,0,2
5/8/2022,MUREHWA,3,1,4
5/10/2022,MUREHWA,3,0,3
5/17/2022,MUREHWA,1,0,1
5/21/2022,MUREHWA,4,1,5
5/23/2022,MUREHWA,2,0,2
5/24/2022,MUREHWA,2,2,4
5/26/2022,MUREHWA,4,0,4
5/27/2022,MUREHWA,1,3,4
5/30/2022,MUREHWA,2,0,2
5/31/2022,MUREHWA,2,1,3
6/5/2022,MUREHWA,3,0,3
6/11/2022,MUREHWA,3,0,3
6/12/2022,MUREHWA,1,1,2
6/14/2022,MUREHWA,1,0,1
6/15/2022,MUREHWA,3,1,4
6/16/2022,MUREHWA,1,1,2
6/17/2022,MUREHWA,1,2,3
6/18/2022,MUREHWA,2,1,3
6/19/2022,MUREHWA,4,1,5
6/23/2022,MUREHWA,1,0,1
6/26/2022,MUREHWA,2,0,2
6/28/2022,MUREHWA,1,0,1
6/29/2022,MUREHWA,5,0,5
6/30/2022,MUREHWA,2,2,4
7/1/2022,MUREHWA,2,4,6
7/2/2022,MUREHWA,3,1,4
7/4/2022,MUREHWA,5,1,6
7/6/2022,MUREHWA,2,0,2
7/8/2022,MUREHWA,1,0,1
7/10/2022,MUREHWA,1,0,1
7/14/2022,MUREHWA,3,0,3
7/16/2022,MUREHWA,3,1,4
7/18/2022,MUREHWA,2,0,2
7/19/2022,MUREHWA,1,0,1
7/21/2022,MUREHWA,1,0,1
7/23/2022,MUREHWA,1,0,1
7/27/2022,MUREHWA,2,0,2
7/29/2022,MUREHWA,1,0,1
7/30/2022,MUREHWA,1,1,2
8/2/2022,MUREHWA,1,1,2
8/3/2022,MUREHWA,4,1,5
8/5/2022,MUREHWA,2,0,2
8/7/2022,MUREHWA,3,1,4
8/9/2022,MUREHWA,1,0,1
8/10/2022,MUREHWA,1,1,2
8/12/2022,MUREHWA,2,0,2
8/14/2022,MUREHWA,3,0,3
8/17/2022,MUREHWA,1,0,1
8/18/2022,MUREHWA,2,0,2
8/19/2022,MUREHWA,2,1,3
8/20/2022,MUREHWA,1,1,2
8/21/2022,MUREHWA,1,1,2
8/23/2022,MUREHWA,2,1,3
8/24/2022,MUREHWA,1,2,3
8/25/2022,MUREHWA,2,0,2
8/26/2022,MUREHWA,2,1,3
8/28/2022,MUREHWA,3,0,3
8/30/2022,MUREHWA,2,0,2
8/31/2022,MUREHWA,2,1,3
9/5/2022,MUREHWA,2,0,2
9/10/2022,MUREHWA,2,0,2
9/12/2022,MUREHWA,3,0,3
9/16/2022,MUREHWA,3,0,3
9/17/2022,MUREHWA,1,1,2
9/18/2022,MUREHWA,4,1,5
9/22/2022,MUREHWA,2,0,2
9/26/2022,MUREHWA,3,0,3
10/1/2022,MUREHWA,1,0,1
10/3/2022,MUREHWA,2,0,2
10/4/2022,MUREHWA,2,2,4
10/5/2022,MUREHWA,1,1,2
10/9/2022,MUREHWA,2,0,2
10/10/2022,MUREHWA,2,1,3
10/12/2022,MUREHWA,1,0,1
10/13/2022,MUREHWA,1,1,2
10/15/2022,MUREHWA,1,1,2
10/23/2022,MUREHWA,1,0,1
10/24/2022,MUREHWA,3,1,4
10/26/2022,MUREHWA,3,0,3
10/28/2022,MUREHWA,4,0,4
11/4/2022,MUREHWA,1,0,1
11/7/2022,MUREHWA,3,0,3
11/8/2022,MUREHWA,4,1,5
11/9/2022,MUREHWA,1,2,3
11/10/2022,MUREHWA,1,1,2
11/12/2022,MUREHWA,1,0,1
11/13/2022,MUREHWA,4,1,5
11/14/2022,MUREHWA,1,2,3
11/15/2022,MUREHWA,3,0,3
11/16/2022,MUREHWA,1,1,2
11/18/2022,MUREHWA,3,0,3
11/19/2022,MUREHWA,2,1,3
11/20/2022,MUREHWA,2,2,4
11/24/2022,MUREHWA,2,0,2
11/26/2022,MUREHWA,2,1,3
11/28/2022,MUREHWA,1,0,1
11/30/2022,MUREHWA,2,0,2
12/1/2022,MUREHWA,1,1,2
12/4/2022,MUREHWA,1,0,1
12/6/2022,MUREHWA,4,1,5
12/7/2022,MUREHWA,2,3,5
12/8/2022,MUREHWA,1,1,2
12/9/2022,MUREHWA,1,0,1
12/10/2022,MUREHWA,1,1,2
12/13/2022,MUREHWA,3,0,3
12/15/2022,MUREHWA,2,0,2
12/16/2022,MUREHWA,1,1,2
12/18/2022,MUREHWA,1,0,1
12/22/2022,MUREHWA,1,0,1
12/25/2022,MUREHWA,2,0,2
12/26/2022,MUREHWA,1,0,1
12/29/2022,MUREHWA,1,0,1
1/1/2022,MUTARE,2,3,5
1/2/2022,MUTARE,4,3,7
1/3/2022,MUTARE,5,4,9
1/4/2022,MUTARE,5,3,8
1/5/2022,MUTARE,3,3,6
1/6/2022,MUTARE,7,3,10
1/7/2022,MUTARE,3,4,7
1/8/2022,MUTARE,4,3,7
1/9/2022,MUTARE,7,3,10
1/10/2022,MUTARE,2,6,8
1/11/2022,MUTARE,5,5,10
1/12/2022,MUTARE,3,5,8
1/13/2022,MUTARE,5,2,7
1/15/2022,MUTARE,5,2,7
1/16/2022,MUTARE,3,1,4
1/17/2022,MUTARE,5,2,7
1/18/2022,MUTARE,4,5,9
1/19/2022,MUTARE,7,5,12
1/20/2022,MUTARE,3,5,8
1/21/2022,MUTARE,2,4,6
1/22/2022,MUTARE,2,2,4
1/23/2022,MUTARE,3,2,5
1/24/2022,MUTARE,5,1,6
1/25/2022,MUTARE,4,5,9
1/26/2022,MUTARE,3,5,8
1/27/2022,MUTARE,8,6,14
1/28/2022,MUTARE,5,6,11
1/29/2022,MUTARE,6,3,9
1/30/2022,MUTARE,2,3,5
1/31/2022,MUTARE,6,2,8
2/1/2022,MUTARE,6,4,10
2/2/2022,MUTARE,4,6,10
2/3/2022,MUTARE,5,6,11
2/4/2022,MUTARE,4,3,7
2/5/2022,MUTARE,6,5,11
2/6/2022,MUTARE,5,6,11
2/7/2022,MUTARE,3,6,9
2/8/2022,MUTARE,2,2,4
2/9/2022,MUTARE,3,2,5
2/10/2022,MUTARE,6,3,9
2/11/2022,MUTARE,3,6,9
2/12/2022,MUTARE,1,6,7
2/13/2022,MUTARE,1,4,5
2/14/2022,MUTARE,4,3,7
2/15/2022,MUTARE,4,3,7
2/17/2022,MUTARE,3,2,5
2/18/2022,MUTARE,8,1,9
2/19/2022,MUTARE,3,8,11
2/20/2022,MUTARE,2,4,6
2/21/2022,MUTARE,2,3,5
2/22/2022,MUTARE,2,3,5
2/23/2022,MUTARE,3,2,5
2/25/2022,MUTARE,8,0,8
2/27/2022,MUTARE,3,1,4
2/28/2022,MUTARE,3,3,6
3/1/2022,MUTARE,7,2,9
3/2/2022,MUTARE,7,6,13
3/3/2022,MUTARE,5,9,14
3/4/2022,MUTARE,3,9,12
3/5/2022,MUTARE,2,4,6
3/6/2022,MUTARE,7,2,9
3/7/2022,MUTARE,5,4,9
3/8/2022,MUTARE,6,4,10
3/9/2022,MUTARE,7,9,16
3/10/2022,MUTARE,5,6,11
3/11/2022,MUTARE,4,5,9
3/12/2022,MUTARE,3,6,9
3/13/2022,MUTARE,3,1,4
3/14/2022,MUTARE,5,2,7
3/15/2022,MUTARE,3,4,7
3/16/2022,MUTARE,2,4,6
3/17/2022,MUTARE,1,3,4
3/18/2022,MUTARE,4,3,7
3/19/2022,MUTARE,2,4,6
3/21/2022,MUTARE,4,2,6
3/22/2022,MUTARE,5,3,8
3/23/2022,MUTARE,5,4,9
3/24/2022,MUTARE,7,4,11
3/25/2022,MUTARE,3,6,9
3/26/2022,MUTARE,2,3,5
3/27/2022,MUTARE,2,3,5
3/28/2022,MUTARE,5,4,9
3/29/2022,MUTARE,1,4,5
3/30/2022,MUTARE,5,1,6
3/31/2022,MUTARE,2,5,7
4/2/2022,MUTARE,7,1,8
4/3/2022,MUTARE,3,6,9
4/4/2022,MUTARE,5,6,11
4/5/2022,MUTARE,6,4,10
4/7/2022,MUTARE,4,2,6
4/9/2022,MUTARE,2,1,3
4/10/2022,MUTARE,4,1,5
4/11/2022,MUTARE,3,3,6
4/12/2022,MUTARE,3,3,6
4/13/2022,MUTARE,5,3,8
4/14/2022,MUTARE,3,3,6
4/15/2022,MUTARE,18,2,20
4/16/2022,MUTARE,6,18,24
4/18/2022,MUTARE,2,9,11
4/19/2022,MUTARE,3,1,4
4/20/2022,MUTARE,2,3,5
4/22/2022,MUTARE,4,0,4
4/23/2022,MUTARE,4,2,6
4/24/2022,MUTARE,5,3,8
4/25/2022,MUTARE,4,4,8
4/26/2022,MUTARE,5,4,9
4/27/2022,MUTARE,3,4,7
4/28/2022,MUTARE,3,3,6
4/29/2022,MUTARE,7,2,9
4/30/2022,MUTARE,1,7,8
5/1/2022,MUTARE,4,1,5
5/2/2022,MUTARE,2,1,3
5/3/2022,MUTARE,3,1,4
5/4/2022,MUTARE,8,2,10
5/5/2022,MUTARE,5,8,13
5/6/2022,MUTARE,2,8,10
5/7/2022,MUTARE,3,2,5
5/8/2022,MUTARE,4,4,8
5/9/2022,MUTARE,2,4,6
5/10/2022,MUTARE,3,2,5
5/12/2022,MUTARE,4,2,6
5/13/2022,MUTARE,4,3,7
5/14/2022,MUTARE,4,4,8
5/15/2022,MUTARE,4,4,8
5/17/2022,MUTARE,2,4,6
5/18/2022,MUTARE,1,2,3
5/20/2022,MUTARE,2,0,2
5/21/2022,MUTARE,2,1,3
5/22/2022,MUTARE,4,0,4
5/23/2022,MUTARE,5,4,9
5/24/2022,MUTARE,4,5,9
5/25/2022,MUTARE,4,2,6
5/26/2022,MUTARE,3,1,4
5/27/2022,MUTARE,1,1,2
5/28/2022,MUTARE,4,1,5
5/29/2022,MUTARE,2,3,5
5/30/2022,MUTARE,5,2,7
5/31/2022,MUTARE,4,4,8
6/1/2022,MUTARE,3,5,8
6/2/2022,MUTARE,4,5,9
6/3/2022,MUTARE,3,3,6
6/4/2022,MUTARE,3,0,3
6/5/2022,MUTARE,4,2,6
6/6/2022,MUTARE,4,0,4
6/7/2022,MUTARE,3,4,7
6/8/2022,MUTARE,3,2,5
6/9/2022,MUTARE,5,2,7
6/10/2022,MUTARE,6,6,12
6/12/2022,MUTARE,1,4,5
6/13/2022,MUTARE,3,2,5
6/14/2022,MUTARE,3,3,6
6/16/2022,MUTARE,4,1,5
6/17/2022,MUTARE,4,3,7
6/18/2022,MUTARE,6,1,7
6/19/2022,MUTARE,2,4,6
6/20/2022,MUTARE,6,4,10
6/21/2022,MUTARE,4,7,11
6/22/2022,MUTARE,7,3,10
6/23/2022,MUTARE,2,4,6
6/24/2022,MUTARE,5,4,9
6/25/2022,MUTARE,4,6,10
6/26/2022,MUTARE,2,5,7
6/27/2022,MUTARE,4,6,10
6/28/2022,MUTARE,6,5,11
6/29/2022,MUTARE,4,4,8
6/30/2022,MUTARE,5,1,6
7/1/2022,MUTARE,5,3,8
7/3/2022,MUTARE,6,0,6
7/4/2022,MUTARE,1,5,6
7/5/2022,MUTARE,4,3,7
7/6/2022,MUTARE,5,3,8
7/7/2022,MUTARE,2,5,7
7/8/2022,MUTARE,4,2,6
7/9/2022,MUTARE,1,2,3
7/10/2022,MUTARE,5,2,7
7/11/2022,MUTARE,3,1,4
7/12/2022,MUTARE,4,3,7
7/13/2022,MUTARE,1,5,6
7/14/2022,MUTARE,2,1,3
7/15/2022,MUTARE,6,1,7
7/16/2022,MUTARE,3,5,8
7/17/2022,MUTARE,4,3,7
7/18/2022,MUTARE,5,3,8
7/19/2022,MUTARE,2,4,6
